stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
118529,PA463,CALLE LA PEREDA 14,Parada,43.4780080478615,-3.80457496283945,,,,,Europe/Madrid
122625,PA479,MARQUES DE HAZAS 5,Parada,43.4766882469384,-3.80703468465282,,,,,Europe/Madrid
129537,PA506,AVENIDA CANTABRIA 76,Parada,43.4758582744806,-3.80654451611954,,,,,Europe/Madrid
52481,PA205,AVENIDA CANTABRIA 100,Parada,43.4752669696749,-3.80874886346664,,,,,Europe/Madrid
118273,PA462,JORGE SEPULVEDA 2,Parada,43.4744007530971,-3.81119009573172,,,,,Europe/Madrid
52737,PA206,BARRIO LA TORRE 2,Parada,43.4737331403102,-3.81556146319076,,,,,Europe/Madrid
52993,PA207,BARRIO LA TORRE 60,Parada,43.4714183782973,-3.82128985312199,,,,,Europe/Madrid
87041,PA340,BARRIO LA TORRE 76,Parada,43.4697625200483,-3.82466382670212,,,,,Europe/Madrid
53249,PA208,CALLE REPUENTE 16,Parada,43.4690657183874,-3.82835756205096,,,,,Europe/Madrid
53505,PA209,CALLE REPUENTE 19,Parada,43.467225291447,-3.83207149645046,,,,,Europe/Madrid
53761,PA210,CALLE REPUENTE 36,Parada,43.4642175905533,-3.83464232344604,,,,,Europe/Madrid
54017,PA211,LAVAPIES 34,Parada,43.4626420523093,-3.84034175315888,,,,,Europe/Madrid
54273,PA212,AVENIDA DEL DEPORTE 6,Parada,43.46121292223,-3.84785028809634,,,,,Europe/Madrid
60417,PA236,RUCANDIAL 28,Parada,43.4574691052127,-3.8690181906612,,,,,Europe/Madrid
124417,PA486,PCTCAN 2,Parada,43.4528328796326,-3.8713515396081,,,,,Europe/Madrid
113921,PA445,CEMENTERIO DE LLUJA,Parada,43.4505533129909,-3.8726208474598,,,,,Europe/Madrid
61185,PA239,PLAZA AMADOR TOCA,Parada,43.452847873461,-3.86551365868683,,,,,Europe/Madrid
125697,PA491,CALLE ADARZO 117,Parada,43.453203215629,-3.86279327787371,,,,,Europe/Madrid
61441,PA240,BARRIO HOSPITALILLO 97,Parada,43.4539241274805,-3.86008867689725,,,,,Europe/Madrid
70145,PA274,AVENIDA EL FARO 20,Parada,43.4811834089532,-3.78887537151628,,,,,Europe/Madrid
86017,PA336,AUTONOMIA,Parada,43.4824742063061,-3.79255329501126,,,,,Europe/Madrid
62465,PA244,INÉS DIEGO DEL NOVAL 50,Parada,43.4840485777205,-3.79880390158065,,,,,Europe/Madrid
62721,PA245,INÉS DIEGO DEL NOVAL 108,Parada,43.4820424326311,-3.80258385501297,,,,,Europe/Madrid
62977,PA246,INÉS DIEGO DEL NOVAL 152,Parada,43.4808167520188,-3.80534007100777,,,,,Europe/Madrid
63233,PA247,HERMANOS TONETTI 8,Parada,43.4827775228695,-3.80628378946091,,,,,Europe/Madrid
63489,PA248,HERMANOS TONETTI 16,Parada,43.4850056797633,-3.80702783019361,,,,,Europe/Madrid
79873,PA312,HERMANOS TONETTI 6,Parada,43.4826480523915,-3.80638445570521,,,,,Europe/Madrid
63745,PA249,CALLE ARRIBA 85,Parada,43.4788478733606,-3.809307187649,,,,,Europe/Madrid
64001,PA250,CALLE ARRIBA 31,Parada,43.4779929431478,-3.81212274221816,,,,,Europe/Madrid
64257,PA251,RESIDENCIA MAYORES DE CUETO,Parada,43.4767788238362,-3.8119563713888,,,,,Europe/Madrid
64513,PA252,CRUCE DE POLIO,Parada,43.4750176149298,-3.81041829128389,,,,,Europe/Madrid
117505,PA459,VERIDIANO ROJO,Parada,43.4777498302697,-3.81013024131322,,,,,Europe/Madrid
120577,PA471,CALLE ARRIBA 64,Parada,43.4789425558805,-3.80809123994471,,,,,Europe/Madrid
65025,PA254,INÉS DIEGO DEL NOVAL 61,Parada,43.480819452032,-3.80509737416504,,,,,Europe/Madrid
65281,PA255,INÉS DIEGO DEL NOVAL 55,Parada,43.4819852705337,-3.80254328076374,,,,,Europe/Madrid
65537,PA256,INÉS DIEGO DEL NOVAL 25,Parada,43.4840529952637,-3.79860981271953,,,,,Europe/Madrid
86273,PA337,JOSE MARIA GONZALEZ TREVILLA,Parada,43.4837406644624,-3.79670924857178,,,,,Europe/Madrid
76033,PA297,AUTONOMIA 8,Parada,43.4813714923152,-3.79532284707353,,,,,Europe/Madrid
85761,PA335,AUTONOMIA 9,Parada,43.4825180541432,-3.79200804442376,,,,,Europe/Madrid
71681,PA280,MUTUA MONTAÑESA,Parada,43.4816923179483,-3.78842001707691,,,,,Europe/Madrid
131841,PA515,INTERCAMBIADOR DEL SARDINERO 2,Parada,43.4775801410633,-3.79086260260011,,,,,Europe/Madrid
45313,PA177,CARDENAL HERRERA ORIA 42,Parada,43.4585262043404,-3.8433135121596,,,,,Europe/Madrid
45569,PA178,CARDENAL HERRERA ORIA 76,Parada,43.4576573546117,-3.84642423265278,,,,,Europe/Madrid
45825,PA179,RESIDENCIA SANTA LUCIA,Parada,43.4561528373416,-3.85141932246637,,,,,Europe/Madrid
46081,PA180,CARDENAL HERRERA ORIA 130,Parada,43.4549698490679,-3.85534065405659,,,,,Europe/Madrid
59905,PA234,BARRIO HOSPITALILLO 40,Parada,43.454006758217,-3.86016425500678,,,,,Europe/Madrid
125441,PA490,CALLE ADARZO 48,Parada,43.4532212856024,-3.86294785509125,,,,,Europe/Madrid
60161,PA235,ADARZO,Parada,43.4530906050613,-3.86546916551563,,,,,Europe/Madrid
130049,PA508,CALLE RUCANDIAL,Parada,43.4546137584387,-3.86651615882638,,,,,Europe/Madrid
131329,PA513,ESTACION DE AUTOBUSES 1,Parada,43.4595378446673,-3.8100538459442,,,,,Europe/Madrid
123137,PA481,PLAZA DE MEJICO,Parada,43.4578594528917,-3.82622087689874,,,,,Europe/Madrid
112129,PA438,CUESTA LA ATALAYA 2,Parada,43.4638273040753,-3.8077106947183,,,,,Europe/Madrid
88321,PA345,CUESTA LA ATALAYA 32,Parada,43.4653646798548,-3.80757194387093,,,,,Europe/Madrid
88577,PA346,MARIA CRISTINA,Parada,43.4661401570948,-3.80844652581736,,,,,Europe/Madrid
35841,PA140,LOS SALESIANOS,Parada,43.4675099475731,-3.80923918511893,,,,,Europe/Madrid
113153,PA442,GENERAL DAVILA 208,Parada,43.4675749250048,-3.81262025997536,,,,,Europe/Madrid
88833,PA347,VIA CORNELIA,Parada,43.4662780303286,-3.81290069279146,,,,,Europe/Madrid
89089,PA348,JUAN 23 NUMERO 2,Parada,43.4659251212798,-3.81189164444335,,,,,Europe/Madrid
116737,PA456,CALLE CERVANTES 29,Parada,43.4637826526764,-3.81106673253411,,,,,Europe/Madrid
116993,PA457,CALLE DEL MONTE 12,Parada,43.4638451984805,-3.81417486452964,,,,,Europe/Madrid
89601,PA350,CALLE EL MONTE 30,Parada,43.4646678865063,-3.81647685310287,,,,,Europe/Madrid
89857,PA351,FRANCISCO PALAZUELOS 13,Parada,43.4661088992129,-3.79926727716515,,,,,Europe/Madrid
103169,PA403,CORBAN,Parada,43.4650885007099,-3.86759568691789,,,,,Europe/Madrid
113409,PA443,EL MAZO,Parada,43.4666064021103,-3.8680864348022,,,,,Europe/Madrid
103425,PA404,EL MAZO 30,Parada,43.4678930035293,-3.86542819342586,,,,,Europe/Madrid
103681,PA405,EL MAZO 2,Parada,43.4691536666191,-3.85988246112686,,,,,Europe/Madrid
103937,PA406,BARRIO EL SOMO 55,Parada,43.4663991714833,-3.85904516115647,,,,,Europe/Madrid
104193,PA407,BARRIO EL SOMO 37,Parada,43.465991040894,-3.85656900899017,,,,,Europe/Madrid
104449,PA408,EL SOMO,Parada,43.4654505872138,-3.85381522471926,,,,,Europe/Madrid
104705,PA409,CORCEÑO 69,Parada,43.46213306488,-3.85697969006346,,,,,Europe/Madrid
46337,PA181,AVENIDA DEL DEPORTE 15,Parada,43.4595182873435,-3.85568587746899,,,,,Europe/Madrid
39169,PA153,COMPLEJO DEPORTIVO,Parada,43.4601311779402,-3.85258049746204,,,,,Europe/Madrid
119041,PA465,AVENIDA DEL DEPORTE 9,Parada,43.460941048775,-3.84875294460016,,,,,Europe/Madrid
39425,PA154,AVENIDA DEL DEPORTE 11,Parada,43.4612891340212,-3.84708024884885,,,,,Europe/Madrid
105217,PA411,AVENIDA DEL DEPORTE 3,Parada,43.4618394066318,-3.84455802524286,,,,,Europe/Madrid
105473,PA412,LA CAVADUCA,Parada,43.4624660816085,-3.84210752516171,,,,,Europe/Madrid
39681,PA155,LAVAPIES 1,Parada,43.4626219016685,-3.83880664784605,,,,,Europe/Madrid
105729,PA413,LA ALBERICIA 1,Parada,43.4617437364907,-3.83537321081504,,,,,Europe/Madrid
112897,PA441,EMILIO DIAZ CANEJA,Parada,43.4607906682966,-3.83314790538355,,,,,Europe/Madrid
91137,PA356,PLAZA DE LAS ESTACIONES,Parada,43.4590903526532,-3.81081313746924,,,,,Europe/Madrid
111617,PA436,PEDRO SAN MARTIN 8,Parada,43.4587740992928,-3.82790193209839,,,,,Europe/Madrid
93185,PA364,PEDRO SAN MARTIN 12,Parada,43.4604396759508,-3.82917339698526,,,,,Europe/Madrid
111873,PA437,EMILIO DIAZ CANEJA 2,Parada,43.4607728271009,-3.83284072915317,,,,,Europe/Madrid
99841,PA390,LA ALBERICIA 18,Parada,43.4618888391473,-3.83540413524298,,,,,Europe/Madrid
100609,PA393,AVENIDA DEL DEPORTE 2,Parada,43.4619487613453,-3.84438154171003,,,,,Europe/Madrid
100865,PA394,INSTITUTO ALBERICIA,Parada,43.4610319900156,-3.84869253396627,,,,,Europe/Madrid
101121,PA395,CASA DEL DEPORTE,Parada,43.4605858446637,-3.85081032744539,,,,,Europe/Madrid
101377,PA396,CORCEÑO,Parada,43.4625238343677,-3.85681350788144,,,,,Europe/Madrid
101633,PA397,BARRIO EL SOMO,Parada,43.4655266610445,-3.85392533093514,,,,,Europe/Madrid
101889,PA398,AMBULATORIO,Parada,43.4660323826265,-3.85650728655286,,,,,Europe/Madrid
102145,PA399,BARRIO EL SOMO 82,Parada,43.466459941262,-3.85897444333631,,,,,Europe/Madrid
102401,PA400,BARRIO EL SOMO 118,Parada,43.4658699985897,-3.86377627311313,,,,,Europe/Madrid
102657,PA401,CORBAN 2,Parada,43.4657369797474,-3.86757282186486,,,,,Europe/Madrid
99329,PA388,VIRGEN DEL MAR 18,Parada,43.4682294318224,-3.87016881919065,,,,,Europe/Madrid
102913,PA402,CIRIEGO,Parada,43.4716639419838,-3.86965680327712,,,,,Europe/Madrid
99585,PA389,VIRGEN DEL MAR 37,Parada,43.4690933137424,-3.87049795560288,,,,,Europe/Madrid
105985,PA414,LA GLORIA 8,Parada,43.4630034700376,-3.8391913071734,,,,,Europe/Madrid
106241,PA415,LA GLORIA 60,Parada,43.4642766094647,-3.84120885013397,,,,,Europe/Madrid
106497,PA416,LA GLORIA 120,Parada,43.4654723924335,-3.84397937682447,,,,,Europe/Madrid
106753,PA417,LA GLORIA 144,Parada,43.4653329508139,-3.84700618292394,,,,,Europe/Madrid
107009,PA418,LA GLORIA 234,Parada,43.4653833828332,-3.84989248150914,,,,,Europe/Madrid
107521,PA420,LA GLORIA 179,Parada,43.4653362041898,-3.85099341874995,,,,,Europe/Madrid
107777,PA421,LA GLORIA 157,Parada,43.4652519209848,-3.84700505125434,,,,,Europe/Madrid
108033,PA422,LA GLORIA 123,Parada,43.4653910887611,-3.84401533211167,,,,,Europe/Madrid
108289,PA423,LA GLORIA 43,Parada,43.4637897634837,-3.84072962517795,,,,,Europe/Madrid
108545,PA424,LA GLORIA 1,Parada,43.4629963853582,-3.83940815796437,,,,,Europe/Madrid
98305,PA384,CORBANERA,Parada,43.4794142948576,-3.82692600073479,,,,,Europe/Madrid
98561,PA385,CORBANERA 57,Parada,43.4783591253999,-3.82931991636426,,,,,Europe/Madrid
98817,PA386,CORBANERA 93,Parada,43.476234067405,-3.83169536134677,,,,,Europe/Madrid
95745,PA374,SAN PEDRO DEL MAR 91,Parada,43.4734467017303,-3.83127656399574,,,,,Europe/Madrid
99073,PA387,SAN PEDRO DEL MAR 51,Parada,43.4713067770695,-3.83022031754208,,,,,Europe/Madrid
97537,PA381,CALLE REPUENTE,Parada,43.4678330463632,-3.83029255368641,,,,,Europe/Madrid
58369,PA228,BAJADA DE SAN JUAN,Parada,43.465922928495,-3.8238648041196,,,,,Europe/Madrid
58625,PA229,BAJADA DEL CALERUCO,Parada,43.4641993290561,-3.83001472745778,,,,,Europe/Madrid
97793,PA382,CALERUCO 3,Parada,43.4622935055466,-3.83073145613273,,,,,Europe/Madrid
93441,PA365,CALERUCO,Parada,43.4620169463181,-3.83041455005647,,,,,Europe/Madrid
55297,PA216,AVENIDA LOS CASTROS 155,Parada,43.4643491870456,-3.82905550662928,,,,,Europe/Madrid
55553,PA217,AVENIDA LOS CASTROS 139,Parada,43.4659152570665,-3.8234673738642,,,,,Europe/Madrid
93953,PA367,GRUPO ATECA,Parada,43.4696877106715,-3.82654422923619,,,,,Europe/Madrid
94209,PA368,IGLESIA,Parada,43.4715958279534,-3.830379437376,,,,,Europe/Madrid
94465,PA369,SAN PEDRO DEL MAR 64,Parada,43.4734869176308,-3.83103342299639,,,,,Europe/Madrid
94721,PA370,CORBANERA 95,Parada,43.4763286694285,-3.83151415953235,,,,,Europe/Madrid
98049,PA383,CORBANERA 53,Parada,43.4782357434803,-3.82941009935568,,,,,Europe/Madrid
94977,PA371,EL CASTILLO,Parada,43.477328486439,-3.83456785331063,,,,,Europe/Madrid
95233,PA372,CORBANERA 162,Parada,43.4765255079225,-3.83595782224623,,,,,Europe/Madrid
95489,PA373,EL PARQUE,Parada,43.4732574415474,-3.83311828445936,,,,,Europe/Madrid
96001,PA375,BARRIO BOLADO 23,Parada,43.4733797398863,-3.82861840206622,,,,,Europe/Madrid
96257,PA376,BARRIO BOLADO 37,Parada,43.4738598750431,-3.82664932489535,,,,,Europe/Madrid
96513,PA377,BARRIO BOLADO 58,Parada,43.4744894800827,-3.82537426843779,,,,,Europe/Madrid
96769,PA378,CRUCE AVICHE,Parada,43.4754256302325,-3.82205310551783,,,,,Europe/Madrid
97025,PA379,AVICHE 37,Parada,43.4727459608113,-3.82298040344282,,,,,Europe/Madrid
97281,PA380,CANTEROS DE TRASMIERA 2,Parada,43.4710880795895,-3.82495706419254,,,,,Europe/Madrid
91905,PA359,PRIMERO DE MAYO 34,Parada,43.4433587617113,-3.85717883750639,,,,,Europe/Madrid
136449,PA533,PRIMERO MAYO 64,Parada,43.4407544371983,-3.85965131673395,,,,,Europe/Madrid
136705,PA534,RICARDO LOPEZ ARANDA 23,Parada,43.4408543578959,-3.86266715746251,,,,,Europe/Madrid
136961,PA535,RICARDO LOPEZ ARANDA 17,Parada,43.4427495037288,-3.86059836275619,,,,,Europe/Madrid
137217,PA536,JOSE ORTEGA Y GASSET 32,Parada,43.4448972170591,-3.8596511703099,,,,,Europe/Madrid
122113,PA477,JOSE ORTEGA Y GASSET 2,Parada,43.4461247720802,-3.86287788933165,,,,,Europe/Madrid
122369,PA478,CAMARREAL,Parada,43.447114231575,-3.86625001399392,,,,,Europe/Madrid
135169,PA528,JULIO JAURENA 3,Parada,43.4572663305294,-3.85773946675204,,,,,Europe/Madrid
39937,PA156,CALLE REPUENTE 43,Parada,43.4640093520051,-3.8348478804374,,,,,Europe/Madrid
40193,PA157,CALLE REPUENTE 26,Parada,43.4670345886641,-3.83187256209716,,,,,Europe/Madrid
40449,PA158,CALLE REPUENTE 15,Parada,43.4691102545543,-3.82812624048028,,,,,Europe/Madrid
86785,PA339,BARRIO LA TORRE 123,Parada,43.4699194766213,-3.82418763026554,,,,,Europe/Madrid
40705,PA159,BARRIO LA TORRE 95,Parada,43.4714214489138,-3.82105041417619,,,,,Europe/Madrid
135425,PA529,ERNEST LLUCH 25,Parada,43.4728378125613,-3.81379772145029,,,,,Europe/Madrid
135681,PA530,ERNEST LLUCH 17,Parada,43.4737915960689,-3.81031696269298,,,,,Europe/Madrid
135937,PA531,ERNEST LLUCH 9,Parada,43.4750383749414,-3.80615785994596,,,,,Europe/Madrid
136193,PA532,ERNEST LLUCH 3,Parada,43.4756945409474,-3.80359628406851,,,,,Europe/Madrid
41985,PA164,AVENIDA CANTABRIA 11,Parada,43.4774787155299,-3.79746515058107,,,,,Europe/Madrid
54529,PA213,AVENIDA CANTABRIA 10,Parada,43.4789587484249,-3.79306350893749,,,,,Europe/Madrid
127745,PA499,CAMARREAL 45,Parada,43.4470762593393,-3.86642483919435,,,,,Europe/Madrid
137473,PA537,JOSE ORTEGA Y GASSET 39,Parada,43.4457755923446,-3.86241171500527,,,,,Europe/Madrid
137729,PA538,JOSE ORTEGA Y GASSET 21,Parada,43.444786778889,-3.85975304283663,,,,,Europe/Madrid
137985,PA539,RICARDO LOPEZ ARANDA 18,Parada,43.4427916951438,-3.86069918142043,,,,,Europe/Madrid
92417,PA361,RICARDO LOPEZ ARANDA 22,Parada,43.4409486937053,-3.8627068056875,,,,,Europe/Madrid
92673,PA362,PRIMERO DE MAYO 9,Parada,43.4433651947578,-3.85686121050759,,,,,Europe/Madrid
138241,PA540,ERNEST LLUCH 2,Parada,43.4759542503827,-3.80278503603742,,,,,Europe/Madrid
138497,PA541,ERNEST LLUCH 10,Parada,43.4750973110326,-3.80624037117889,,,,,Europe/Madrid
138753,PA542,ERNEST LLUCH 18,Parada,43.473756232563,-3.81060580658324,,,,,Europe/Madrid
139009,PA543,ERNEST LLUCH 26,Parada,43.4729137435126,-3.81383212281761,,,,,Europe/Madrid
139265,PA544,JULIO JAURENA 4,Parada,43.4573906683003,-3.85778893673595,,,,,Europe/Madrid
38145,PA149,MENENDEZ PELAYO 14,Parada,43.4656243770828,-3.79799177799624,,,,,Europe/Madrid
38401,PA150,MENENDEZ PELAYO 46,Parada,43.466627612756,-3.79546213576598,,,,,Europe/Madrid
38657,PA151,MENENDEZ PELAYO 76,Parada,43.4670702592581,-3.79240276045852,,,,,Europe/Madrid
133633,PA522,MIRANDA,Parada,43.4681115925744,-3.78870616564604,,,,,Europe/Madrid
34817,PA136,GENERAL DAVILA 28,Parada,43.4685381166485,-3.79278157771094,,,,,Europe/Madrid
35073,PA137,GENERAL DAVILA 58,Parada,43.4685063322619,-3.79764843053668,,,,,Europe/Madrid
35329,PA138,GENERAL DAVILA 84,Parada,43.4675969318042,-3.80186587213011,,,,,Europe/Madrid
35585,PA139,GENERAL DAVILA 122,Parada,43.4673757838505,-3.80550374967979,,,,,Europe/Madrid
36097,PA141,GENERAL DAVILA 224,Parada,43.4672609304442,-3.81464673792337,,,,,Europe/Madrid
36353,PA142,GENERAL DAVILA 256,Parada,43.465358677801,-3.81763794301556,,,,,Europe/Madrid
36609,PA143,GENERAL DAVILA 266,Parada,43.4642644330862,-3.8202339254518,,,,,Europe/Madrid
44289,PA173,GRUPO SAN FRANCISCO,Parada,43.4629689492546,-3.82478259003564,,,,,Europe/Madrid
44545,PA174,GENERAL DAVILA 314,Parada,43.4616826723833,-3.82935281895769,,,,,Europe/Madrid
44801,PA175,FACULTAD DE MEDICINA,Parada,43.4595967910199,-3.8344815828743,,,,,Europe/Madrid
45057,PA176,CARDENAL HERRERA ORIA 26,Parada,43.4588199621294,-3.83885345532964,,,,,Europe/Madrid
112641,PA440,AVENIDA VICENTE TRUEBA 8,Parada,43.4557700768933,-3.85613199353375,,,,,Europe/Madrid
40961,PA160,BARRIO LA TORRE 1,Parada,43.4737621347448,-3.81519526195925,,,,,Europe/Madrid
41217,PA161,JORGE SEPULVEDA 11,Parada,43.4742208708181,-3.81147873865476,,,,,Europe/Madrid
41473,PA162,AVENIDA CANTABRIA 43,Parada,43.4750459983171,-3.80896624608348,,,,,Europe/Madrid
129281,PA505,AVENIDA CANTABRIA 35,Parada,43.4758754973351,-3.806132516586,,,,,Europe/Madrid
122881,PA480,MARQUES DE HAZAS,Parada,43.4768182749165,-3.80702095991657,,,,,Europe/Madrid
118785,PA464,CALLE LA PEREDA,Parada,43.4779697102394,-3.80439293853021,,,,,Europe/Madrid
41729,PA163,PADRE MENNI,Parada,43.4762418996015,-3.80294401910401,,,,,Europe/Madrid
123393,PA482,LUIS QUINTANILLA ISASI,Parada,43.4546192587577,-3.84976985873051,,,,,Europe/Madrid
123649,PA483,GERARDO DIEGO 1,Parada,43.455644288808,-3.84550942146213,,,,,Europe/Madrid
54785,PA214,GUTIERREZ SOLANA 13,Parada,43.4597582316046,-3.83861673639866,,,,,Europe/Madrid
55041,PA215,AVENIDA LOS CASTROS,Parada,43.4619562883655,-3.83397260843391,,,,,Europe/Madrid
55809,PA218,AVENIDA LOS CASTROS 119,Parada,43.4678840193282,-3.81729653478075,,,,,Europe/Madrid
6657,PA26,LOS CASTROS 95,Parada,43.4689780720582,-3.812896707642,,,,,Europe/Madrid
56321,PA220,TORRES QUEVEDO 12,Parada,43.4568463880835,-3.83538870916796,,,,,Europe/Madrid
57089,PA223,GERARDO DIEGO,Parada,43.4557390325955,-3.84582333326093,,,,,Europe/Madrid
57345,PA224,JOAQUIN BUSTAMANTE 10,Parada,43.4564725957699,-3.8397060031856,,,,,Europe/Madrid
57601,PA225,JOAQUIN BUSTAMANTE 5,Parada,43.4564651417597,-3.83575909261272,,,,,Europe/Madrid
57857,PA226,LOS CASTROS 62,Parada,43.469735364633,-3.80867681326709,,,,,Europe/Madrid
14081,PA55,LOS CASTROS 76,Parada,43.4691765527522,-3.81258893294308,,,,,Europe/Madrid
58113,PA227,AVENIDA LOS CASTROS 115,Parada,43.4679988884737,-3.81737559755794,,,,,Europe/Madrid
58881,PA230,LOS CASTROS 136,Parada,43.4620452732275,-3.83410523535667,,,,,Europe/Madrid
59137,PA231,GUTIERREZ SOLANA 34,Parada,43.4598826649171,-3.83882612354634,,,,,Europe/Madrid
133377,PA521,ESTACION,Parada,43.4587328674345,-3.81081540491118,,,,,Europe/Madrid
90625,PA354,FRANCISCO CACERES,Parada,43.4777835102245,-3.79709055066572,,,,,Europe/Madrid
71937,PA281,GENERAL DAVILA 15,Parada,43.4683866918701,-3.79154331181125,,,,,Europe/Madrid
134145,PA524,AVENIDA LOS INFANTES,Parada,43.4683416146682,-3.7876144266532,,,,,Europe/Madrid
128001,PA500,ORTEGA Y GASSET 28,Parada,43.4437257805282,-3.8570941795425,,,,,Europe/Madrid
38913,PA152,BAJADA DE LA ENCINA S/N,Parada,43.47068576432,-3.78903995329062,,,,,Europe/Madrid
109569,PA428,INSTITUTOS PEÑACASTILLO,Parada,43.4465104792564,-3.85233213178921,,,,,Europe/Madrid
