route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
52,24052ILA_5201,24052ILA_5201_14,MIRANDA,0,,Route_191
52,24052ILA_5201,24052ILA_5201_15,MIRANDA,0,,Route_191
52,24052ILA_5201,24052ILA_5201_16,MIRANDA,0,,Route_191
52,24052ILA_5201,24052ILA_5201_17,MIRANDA,0,,Route_191
52,24052ILA_5201,24052ILA_5201_18,MIRANDA,0,,Route_191
52,24052ILA_5201,24052ILA_5201_19,MIRANDA,0,,Route_191
52,24052ILA_5201,24052ILA_5201_20,MIRANDA,0,,Route_191
52,24052ILA_5201,24052ILA_5201_21,MIRANDA,0,,Route_191
51,24052ILA_5201,24052ILA_5201_22,MIRANDA,0,,Route_189
52,24052ILA_5202,24052ILA_5202_2,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_3,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_4,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_5,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_6,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_7,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_8,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_9,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_10,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_11,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_12,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_13,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_14,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_15,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_16,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_17,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_18,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_19,MIRANDA,0,,Route_191
52,24052ILA_5202,24052ILA_5202_20,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_2,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_3,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_4,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_5,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_6,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_7,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_8,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_9,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_10,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_11,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_12,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_13,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_14,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_15,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_16,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_17,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_18,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_19,MIRANDA,0,,Route_191
52,24052ILA_5203,24052ILA_5203_20,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_2,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_3,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_4,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_5,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_6,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_7,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_8,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_9,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_10,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_11,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_12,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_13,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_14,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_15,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_16,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_17,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_18,MIRANDA,0,,Route_191
52,24052ILA_5204,24052ILA_5204_19,MIRANDA,0,,Route_191
61,24061ILA_6101,24061ILA_6101_2,COMPLEJO DEPORTIVO,0,,Route_366
61,24061ILA_6101,24061ILA_6101_3,COMPLEJO DEPORTIVO,0,,Route_366
61,24061ILA_6101,24061ILA_6101_4,COMPLEJO DEPORTIVO,0,,Route_366
61,24061ILA_6101,24061ILA_6101_5,COMPLEJO DEPORTIVO,0,,Route_366
61,24061ILA_6101,24061ILA_6101_6,COMPLEJO DEPORTIVO,0,,Route_366
